bin_id,date,governorate,region,missed_collection,emergency_request,complaint_filed,illegal_dumping_flag,service_completion_time_min
BIN-الج-014-BB1D,2026-01-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-01-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-01-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-01-30,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-01-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-16,الجيزة,Greater Cairo,False,False,False,False,43.3
BIN-الج-014-BB1D,2026-02-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-02-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-014-BB1D,2026-03-30,الجيزة,Greater Cairo,False,False,False,False,71.7
BIN-الج-014-BB1D,2026-03-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-07,الجيزة,Greater Cairo,False,False,False,False,74.3
BIN-الج-015-26C0,2026-01-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-14,الجيزة,Greater Cairo,False,False,False,False,84.1
BIN-الج-015-26C0,2026-01-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-21,الجيزة,Greater Cairo,False,False,False,False,41.0
BIN-الج-015-26C0,2026-01-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-27,الجيزة,Greater Cairo,False,False,False,False,34.5
BIN-الج-015-26C0,2026-01-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-30,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-01-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-03,الجيزة,Greater Cairo,False,False,False,False,23.0
BIN-الج-015-26C0,2026-02-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-10,الجيزة,Greater Cairo,False,False,False,False,36.6
BIN-الج-015-26C0,2026-02-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-17,الجيزة,Greater Cairo,False,False,False,False,46.2
BIN-الج-015-26C0,2026-02-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-24,الجيزة,Greater Cairo,False,False,False,False,29.4
BIN-الج-015-26C0,2026-02-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-02-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-04,الجيزة,Greater Cairo,False,False,False,False,52.6
BIN-الج-015-26C0,2026-03-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-11,الجيزة,Greater Cairo,False,False,False,False,34.3
BIN-الج-015-26C0,2026-03-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-18,الجيزة,Greater Cairo,False,False,False,False,21.9
BIN-الج-015-26C0,2026-03-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-23,الجيزة,Greater Cairo,False,False,False,False,70.2
BIN-الج-015-26C0,2026-03-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-30,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-015-26C0,2026-03-31,الجيزة,Greater Cairo,False,False,False,False,69.1
BIN-الج-016-C004,2026-01-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-08,الجيزة,Greater Cairo,False,False,False,False,60.0
BIN-الج-016-C004,2026-01-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-16,الجيزة,Greater Cairo,False,False,False,False,16.0
BIN-الج-016-C004,2026-01-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-24,الجيزة,Greater Cairo,False,False,False,False,64.1
BIN-الج-016-C004,2026-01-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-30,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-01-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-01,الجيزة,Greater Cairo,False,False,False,False,56.7
BIN-الج-016-C004,2026-02-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-09,الجيزة,Greater Cairo,False,False,False,False,42.5
BIN-الج-016-C004,2026-02-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-16,الجيزة,Greater Cairo,False,False,False,False,60.5
BIN-الج-016-C004,2026-02-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-24,الجيزة,Greater Cairo,False,False,False,False,50.6
BIN-الج-016-C004,2026-02-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-02-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-03,الجيزة,Greater Cairo,False,False,False,False,78.7
BIN-الج-016-C004,2026-03-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-09,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-10,الجيزة,Greater Cairo,False,False,False,False,38.3
BIN-الج-016-C004,2026-03-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-18,الجيزة,Greater Cairo,False,False,False,False,15.8
BIN-الج-016-C004,2026-03-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-22,الجيزة,Greater Cairo,False,False,False,False,39.0
BIN-الج-016-C004,2026-03-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-29,الجيزة,Greater Cairo,False,False,False,False,58.4
BIN-الج-016-C004,2026-03-30,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-016-C004,2026-03-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-04,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-05,الجيزة,Greater Cairo,False,False,False,False,43.6
BIN-الج-017-7CA1,2026-01-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-09,الجيزة,Greater Cairo,False,False,False,False,34.6
BIN-الج-017-7CA1,2026-01-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-13,الجيزة,Greater Cairo,False,False,False,False,42.3
BIN-الج-017-7CA1,2026-01-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-17,الجيزة,Greater Cairo,False,False,False,False,40.2
BIN-الج-017-7CA1,2026-01-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-19,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-22,الجيزة,Greater Cairo,False,False,False,False,78.3
BIN-الج-017-7CA1,2026-01-23,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-26,الجيزة,Greater Cairo,False,False,False,False,34.6
BIN-الج-017-7CA1,2026-01-27,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-29,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-01-30,الجيزة,Greater Cairo,False,False,False,False,25.5
BIN-الج-017-7CA1,2026-01-31,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-04,الجيزة,Greater Cairo,False,False,False,False,44.6
BIN-الج-017-7CA1,2026-02-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-09,الجيزة,Greater Cairo,False,False,False,False,57.6
BIN-الج-017-7CA1,2026-02-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-13,الجيزة,Greater Cairo,False,False,False,False,22.2
BIN-الج-017-7CA1,2026-02-14,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-17,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-18,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-19,الجيزة,Greater Cairo,False,False,False,False,89.1
BIN-الج-017-7CA1,2026-02-20,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-21,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-22,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-23,الجيزة,Greater Cairo,False,False,False,False,87.3
BIN-الج-017-7CA1,2026-02-24,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-25,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-26,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-02-27,الجيزة,Greater Cairo,False,False,False,False,62.1
BIN-الج-017-7CA1,2026-02-28,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-01,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-02,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-03,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-04,الجيزة,Greater Cairo,False,False,False,False,84.1
BIN-الج-017-7CA1,2026-03-05,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-06,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-07,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-08,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-09,الجيزة,Greater Cairo,False,False,False,False,52.2
BIN-الج-017-7CA1,2026-03-10,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-11,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-12,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-13,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-14,الجيزة,Greater Cairo,False,False,False,False,84.9
BIN-الج-017-7CA1,2026-03-15,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-16,الجيزة,Greater Cairo,False,False,False,False,
BIN-الج-017-7CA1,2026-03-17,الجيزة,Greater Cairo,False,False,False,False,
